title,price,normalizedPrice,formattedAddress,lat,lng
"Сдам помещение свободного назначения, 34 м²",55000,1 618 ₽ в месяц за м²,"Иркутская обл., Иркутск, Волгоградская ул., 55",52.344133,104.219386
"Павильон в районе мкр.Зеленый, 70 м²",70000,1 000 ₽ в месяц за м²,"Иркутск, микрорайон Зелёный, 28к3",52.33087138689139,104.36673813426337
"Сдам помещение свободного назначения, 406 м²",100000,246 ₽ в месяц за м²,"Иркутская обл., с. Мамоны, ул. Чуприха, 25",52.310868,104.174183
"Кладовая в аренду Октябрьский район 4,5,6,7,8,9,10",1300,1 300 ₽ в месяц за м²,"Иркутск, Байкальская улица, 424",52.252532,104.381532
"Свободного назначения, 164 и 328 м²",196800,196 800 ₽ в месяц за м²,"Иркутск, Ленинградская улица, 84",52.34483213316089,104.21596030422971
"Склад, 460 м²",600,600 ₽ в месяц за м²,"Иркутский муниципальный округ, село Мамоны, Центральная улица, 45",52.323552,104.182465
"Отдельностоящее здание, 80 кв.м",25000,313 ₽ в месяц за м²,"Иркутская обл., Иркутск, ул. Красный Путь, 70А",52.344309,104.213637
Аренда склада. Производство. Розничная/опт торговл,360,360 ₽ в месяц за м²,"Иркутск, Качугский тракт, 7-й километр, 2",52.35184588903034,104.32570459893316
"Автосервис, Автомойка",200,0 ₽ в месяц за м²,"Иркутск, Качугский тракт, 7-й километр, 2",52.351879,104.325684
"Свободного назначения, 163.8 м²",700,700 ₽ в месяц за м²,"Иркутск, Украинская улица, 15",52.350636,104.221964
"Свободного назначения, 53 м²",50000,943 ₽ в месяц за м²,"Иркутск, 5-й Советский переулок, 11Б",52.33109665,104.1827469
"Торговая площадь, 21 м²",25000,1 190 ₽ в месяц за м²,"Иркутск, улица Розы Люксембург, 92",52.340562,104.194889
"Свободного назначения, 115 м²",80000,696 ₽ в месяц за м²,"Иркутский муниципальный округ, посёлок Новая Разводная, Светлая улица, 35А",52.25320614732849,104.39195705851795
"Офис, 36 м²",20000,6 667 ₽ в год за м²,"Иркутский муниципальный округ, посёлок Новая Разводная, Светлая улица, 38",52.25304071734357,104.39285413197258
"Склад, 200 м²",1000,1 000 ₽ в месяц за м²,"Иркутский муниципальный округ, посёлок Дзержинск, Стахановская улица, 49/2",52.2773061969638,104.40766364418025
"Офис, 25м² - 300м² в Иркутске 2 ул. Новаторов",850,10 200 ₽ в год за м²,"Иркутск, микрорайон Иркутск-2",52.351701464886524,104.20968090080258
"Склад, Производство 1370 м² +Пристрой 400 м²",400,400 ₽ в месяц за м²,"Иркутск, улица Новаторов, 3А",52.35183890047316,104.20788362139126
Автосервис,50000,704 ₽ в месяц за м²,"Иркутск, улица Тельмана, 123",52.342576192358734,104.18852525296427
"Автосервис, склад, производство",20000,167 ₽ в месяц за м²,"Иркутск, улица Воинская Площадка, 38",52.35015039230669,104.1990087251931
"Свободного назначения,цоколь, 120 м²",50000,417 ₽ в месяц за м²,"Иркутск, улица Авиастроителей, 61",52.357433,104.213913
В аренду торговая площадь 4.4 м² От собственника,12000,12 000 ₽ в месяц за м²,"Иркутский муниципальный округ, посёлок Новая Разводная, улица Строителей, 1А",52.25164986516762,104.40225637131829
"Помещение напротив Пятерочки, 53.8 м²",2000,2 000 ₽ в месяц за м²,"Иркутский муниципальный округ, посёлок Новая Разводная, улица Строителей, 1А",52.25164500924718,104.40226355162042
"Аренда помещения, 54 м²",1000,1 000 ₽ в месяц за м²,"Иркутский муниципальный округ, посёлок Новая Разводная, улица Строителей, 1А",52.251572646177095,104.40223811511487
"Аренда под офис или шоурум, 63.2 м²",700,700 ₽ в месяц за м²,"Иркутский район, Молодёжное муниципальное образование, посёлок Новая Разводная, улица Строителей, 1А",52.251562,104.40231
"Офис, 30 м²",30000,12 000 ₽ в год за м²,"Иркутский район, Молодёжное муниципальное образование, посёлок Новая Разводная, улица Строителей, 1А",52.251562,104.40231
"Аренда помещения на 1-ой линии, 635 м²",800,800 ₽ в месяц за м²,"Иркутский муниципальный округ, посёлок Новая Разводная, улица Строителей, 1А",52.251562,104.40231
"Универсальное помещение, 49.8 кв.м",30000,602 ₽ в месяц за м²,"Иркутская обл., пос. Новая Разводная, Раздольная ул., 1А",52.25138,104.403038
Помещение 200 м² Иркутск 2,80000,400 ₽ в месяц за м²,"Иркутск, Куликовская улица, 3",52.36081574736129,104.21617411177824
"Универсальное помещение, 198 кв.м",80000,404 ₽ в месяц за м²,"Иркутская обл., Иркутск, Куликовская ул., 3А",52.360888,104.215407
Помещение свободного назначения,439000,399 ₽ в месяц за м²,"Иркутская обл., пос. Молодёжный, 1/19",52.244185,104.401331
Свободного назначения под производство,250000,417 ₽ в месяц за м²,"Иркутский муниципальный округ, посёлок Молодёжный, 1/19",52.2441864,104.401329
"Помещение свободного назначения, 12.1 м²",15246,876 ₽ в месяц за м²,"Иркутск, Гравийная улица, 22",52.361195,104.208748
"Помещение свободного назначения, 47.4 м²",85320,1 800 ₽ в месяц за м²,"Иркутск, Гравийная улица, 22",52.361196,104.20875
"Офисное помещение, 12.1 кв.м",15246,15 120 ₽ в год за м²,"Иркутская обл., Иркутск, Гравийная ул., 22",52.361196,104.20875
"Офисное помещение, 47.4 кв.м",85320,21 600 ₽ в год за м²,"Иркутская обл., Иркутск, Гравийная ул., 22",52.361196,104.20875
"Помещение свободного назначения, 13.1 м²",16506,1 260 ₽ в месяц за м²,"Иркутск, Гравийная улица, 22",52.361196,104.208741
"Помещение свободного назначения, 15.6 м²",15725,1 008 ₽ в месяц за м²,"Иркутск, Гравийная улица, 22",52.361196,104.208741
"Помещение свободного назначения, 30.6 м²",30844,1 008 ₽ в месяц за м²,"Иркутск, Гравийная улица, 22",52.361196,104.208741
"Помещение свободного назначения, 16.6 м²",20916,1 260 ₽ в месяц за м²,"Иркутск, Гравийная улица, 22",52.361196,104.208741
"Помещение свободного назначения, 13.6 м²",16429,1 208 ₽ в месяц за м²,"Иркутск, Гравийная улица, 22",52.3612354102032,104.208655169312
"Универсальное помещение, 61.4 кв.м",43000,700 ₽ в месяц за м²,"Иркутская обл., Иркутск, ул. Баумана, 172/6",52.345123,104.174417
Торговая площадь,750,750 ₽ в месяц за м²,"Иркутский муниципальный округ, посёлок Молодёжный, улица Черных, 2",52.24966049,104.4124603
"Сдам помещение свободного назначения, 504 м²",504000,1 000 ₽ в месяц за м²,"Иркутская обл., Иркутск, ул. Розы Люксембург, 215В",52.349189,104.178055
"Сдам помещение свободного назначения, 36 м²",2500,2 500 ₽ в месяц за м²,"Иркутская обл., Иркутск, ул. Розы Люксембург, 215В",52.349189,104.178055
"Свободного назначения, 7 м²",8000,1 143 ₽ в месяц за м²,"Иркутская область, Иркутск, ул. Розы Люксембург, 217",52.349563,104.174075
"Свободного назначения, 10 м²",12000,1 200 ₽ в месяц за м²,"Иркутск, улица Розы Люксембург, 217",52.349568,104.174075
Торговая площадь,161000,3 500 ₽ в месяц за м²,"Иркутск, улица Розы Люксембург, 217А/7",52.35052844338612,104.17498080262833
"Свободного назначения, 60 м²",90000,1 500 ₽ в месяц за м²,"Иркутск, улица Розы Люксембург, 217А",52.350339,104.174084
"Универсальное помещение, 90.5 кв.м",2500,2 500 ₽ в месяц за м²,"Иркутская обл., Иркутск, ул. Розы Люксембург, 217А",52.350339,104.174084
"Универсальное помещение, 10.7 кв.м",1000,1 000 ₽ в месяц за м²,"Иркутская обл., Иркутск, ул. Розы Люксембург, 217А",52.350339,104.174084
Аренда торговых площадей в ТЦ «Филатовский»,19500,1 300 ₽ в месяц за м²,"Иркутск, 18-й Советский переулок, 1",52.350845,104.170392
Аренда торговых площадей в ТЦ «Филатовский»,80000,800 ₽ в месяц за м²,"Иркутск, 18-й Советский переулок, 1",52.350845,104.170392
Свободного назначения,800,800 ₽ в месяц за м²,"Иркутский муниципальный округ, Байкальский тракт, 12-й километр, 1",52.2494835399191,104.42086731289072
"Склад, 100 - 1500 м²",30000,20 ₽ в месяц за м²,"Иркутск, улица Тухачевского, 1",52.35417147300456,104.17304503439328
"Свободного назначения, 27.5 м²",18000,655 ₽ в месяц за м²,"Иркутск, улица Баумана, 207",52.347825,104.159963
Кабинет для мастеров в салоне,9000,1 286 ₽ в месяц за м²,"Иркутск, улица Баумана, 203",52.34835433959961,104.16039276123047
"Свободного назначения, 23 м²",25000,1 087 ₽ в месяц за м²,"Иркутск, улица Баумана, 203",52.34835434,104.1603928
"Свободного назначения, 855.2 м²",800,800 ₽ в месяц за м²,"Иркутск, улица Розы Люксембург, 3А",52.355861,104.17103
"Свободного назначения, 300 м²",45000,150 ₽ в месяц за м²,"Иркутский район, посёлок Молодёжный, Дорожная улица, 7",52.247499,104.425244
"Свободного назначения, 106.7 м²",80000,750 ₽ в месяц за м²,"Иркутск, улица Ярославского, 264А",52.347045089733086,104.1573877460327
"Офисное помещение, 19 кв.м",19000,12 000 ₽ в год за м²,"Иркутская обл., Иркутск, ул. Баумана, 227",52.348012,104.157798
"Свободного назначения, 42 м²",40000,952 ₽ в месяц за м²,"Иркутск, улица Розы Люксембург, 257",52.352187,104.163664
"Торговая площадь, 100 м²",1100,1 100 ₽ в месяц за м²,"Иркутский муниципальный округ, посёлок Молодёжный, Снежный переулок, 2А",52.24188614,104.4225235
"Помещение свободного назначения, 56.3 м²",25000,444 ₽ в месяц за м²,"Иркутск, улица Розы Люксембург, 251",52.353553390435,104.164045626984
"Торговая площадь, 35.7 м²",35000,980 ₽ в месяц за м²,"Иркутск, улица Розы Люксембург, 263В",52.352621,104.162451
"Свободного назначения, 255 м²",250000,980 ₽ в месяц за м²,"Иркутск, улица Розы Люксембург, 263В",52.352621,104.162451
"Свободного назначения, 350 м²",700,700 ₽ в месяц за м²,"Иркутск, улица Розы Люксембург, 263В",52.352622985839844,104.1624526977539
"Свободного назначения, 30 м²",20000,667 ₽ в месяц за м²,"Иркутск, улица Розы Люксембург, 263В",52.352622985839844,104.1624526977539
"Торговое место под остров, 5 м2",15000,3 000 ₽ в месяц за м²,"Иркутск, улица Розы Люксембург, 263В",52.35262299,104.1624527
"Сдам в аренду помещение свободного назначения, 288",600,600 ₽ в месяц за м²,"Иркутск, улица Розы Люксембург, 263А",52.353331,104.162918
"Универсальное помещение, 41.1 кв.м",102750,2 500 ₽ в месяц за м²,"Иркутская обл., Иркутск, ул. Розы Люксембург, 263А",52.353331,104.162918
"Универсальное помещение, 140 кв.м",65000,464 ₽ в месяц за м²,"Иркутская обл., Иркутск, ул. Розы Люксембург, 182",52.355597,104.161903
"Офис, 14 м²",12000,10 286 ₽ в год за м²,"Иркутск, улица Розы Люксембург, 182",52.35559845,104.1619034
"Торговая площадь, 31.5 м²",1200,1 200 ₽ в месяц за м²,"Иркутский муниципальный округ, Байкальский тракт, 12-й километр, 12А",52.246340344153005,104.4315648677978
"Торговая площадь, 500 м²",1000,1 000 ₽ в месяц за м²,"Иркутский муниципальный округ, Байкальский тракт, 12-й километр, 12А",52.24635510812007,104.43158185060116
"Торговая площадь, 8.9 м²",70000,7 865 ₽ в месяц за м²,"Иркутский муниципальный округ, Байкальский тракт, 12-й километр, 12А",52.246335351572206,104.43160330827327
Сдам в аренду складской комплекс,600,600 ₽ в месяц за м²,"Иркутская обл., Иркутск, ул. Розы Люксембург, 184",52.356439,104.159909
"Торговая площадь, 46 м²",2650,2 650 ₽ в месяц за м²,"Иркутск, улица Баумана, 233А",52.35045968152136,104.15098529266355
"В аренду павильон, 15 м² Собственник",850,850 ₽ в месяц за м²,"Иркутск, микрорайон Ново-Ленино",52.350820591095825,104.15126666928097
Свободного назначения,950,950 ₽ в месяц за м²,"Иркутск, улица Баумана, 216/3",52.35395514461072,104.15520550940079
"Свободного назначения, 16 м²",750,750 ₽ в месяц за м²,"Иркутск, улица Розы Люксембург, 293",52.35471819164925,104.15590761244202
"Универсальное помещение, 430 кв.м",258000,600 ₽ в месяц за м²,"Иркутская обл., Иркутск, ул. Розы Люксембург, 186",52.357198,104.158858
"Универсальное помещение, 150 кв.м",90000,600 ₽ в месяц за м²,"Иркутская обл., Иркутск, ул. Розы Люксембург, 186",52.357198,104.158858
"Площади от 72 м2, офис, торговая, Fix price",150000,353 ₽ в месяц за м²,"Иркутск, улица Розы Люксембург, 186",52.357198,104.158849
"Офис, 21 м²",12000,6 857 ₽ в год за м²,"Иркутск, улица Блюхера, 12",52.362302,104.166916
"Торговая площадь, 25 м²",75000,3 000 ₽ в месяц за м²,"Иркутск, улица Баумана, 233Б",52.351488,104.150153
"Торговое помещение в аренду, 26.6 м²",71820,2 700 ₽ в месяц за м²,"Иркутск, улица Баумана, 233Б",52.351488,104.150153
Торговая площадь,32000,8 000 ₽ в месяц за м²,"Иркутск, улица Баумана, 233Б",52.35149002,104.1501541
"Свободного назначения, 83.3 м²",80000,960 ₽ в месяц за м²,"Иркутск, улица Баумана, 237/7",52.351785,104.148868
"Свободного назначения, 85 м²",40000,471 ₽ в месяц за м²,"Иркутск, улица Розы Люксембург, 297",52.355427,104.153333
"Свободного назначения, 4 м²",6000,1 500 ₽ в месяц за м²,"Иркутск, улица Розы Люксембург, 297",52.35542679,104.1533356
"Свободного назначения, 10 м²",300,300 ₽ в месяц за м²,"Иркутск, улица Тухачевского, 21",52.361906,104.163349
"Свободного назначения, 60 м²",50000,833 ₽ в месяц за м²,"Иркутск, улица Баумана, 237/1",52.35208893,104.1483459
"Торговая площадь, 100 м²",130000,1 711 ₽ в месяц за м²,"Иркутск, улица Баумана, 237/1",52.35208893,104.1483459
"Свободного назначения, 258 м²",280000,1 085 ₽ в месяц за м²,"Иркутск, улица Баумана, 237/1",52.35208893,104.1483459
"Свободного назначения, 45.8 м²",35000,764 ₽ в месяц за м²,"Иркутск, переулок имени Академика Алексея Окладникова, 25",52.34992,104.145087
"Склад, 880 м² Ново-Ленино",490,490 ₽ в месяц за м²,"Иркутск, улица Розы Люксембург, 204",52.361191,104.16105
"Производство, 530 м²",150000,283 ₽ в месяц за м²,"Иркутск, улица Розы Люксембург, 204",52.3611908,104.1610489
"Офисное помещение, 1106 кв.м",150,1 800 ₽ в год за м²,"Иркутская обл., Иркутск, ул. Розы Люксембург, 204",52.361191,104.16105
"Склад с пандусом, 885 м² Тухачевского",490,490 ₽ в месяц за м²,"Иркутск, улица Тухачевского, 1А/1",52.36210057099249,104.1608000841023
"Склад, 630 м²",378000,600 ₽ в месяц за м²,"Иркутский муниципальный округ, село Пивовариха, Дорожная улица, 1",52.274078,104.457152
"Склад, 2200 м²",300,300 ₽ в месяц за м²,"Иркутск, Горка, 8/6",52.36651540611833,104.15807600265504
Торговые и складские площади,250,250 ₽ в месяц за м²,"Иркутск, улица Розы Люксембург, 198",52.361746,104.149596
"Склад, 1000 м²",350,350 ₽ в месяц за м²,"Иркутск, улица Розы Люксембург, 198",52.36174774,104.1495972
"Склад в аренду, 438 м²",100000,228 ₽ в месяц за м²,"Иркутск, Горка, 5/5",52.366961884993174,104.15616838355825
"Помещение под офис или торговлю, 100 м² Горка",65000,650 ₽ в месяц за м²,"Иркутск, Горка, 3",52.364028,104.151249
"Склад с пандусом, 432 м² Ново Ленино",650,650 ₽ в месяц за м²,"Иркутск, Горка, 3",52.364028,104.151249
"Производственное помещение, 330 кв.м",500,500 ₽ в месяц за м²,"Иркутская обл., Иркутск, Горка, 8/15",52.368307,104.157349
"Производственное помещение, 800 кв.м",450,450 ₽ в месяц за м²,"Иркутская обл., Иркутск, Горка, 8/15",52.368307,104.157349
"Офис, производство, торговля 100м² - 220м² Горка",600,600 ₽ в месяц за м²,"Иркутск, Горка, 8/4",52.368131,104.15681
"Офис, 22 м²",600,7 200 ₽ в год за м²,"Иркутск, Горка, 8/4",52.36812973,104.1568069
"Сдам в аренду теплый Склад, 200 м²",580,3 ₽ в месяц за м²,"Иркутск, Горка, 5",52.366739,104.154366
"Офис, 30 м²",700,280 ₽ в год за м²,"Иркутск, Горка, 5",52.366739,104.154366
"Холодный Склад, 425 м²",360,1 ₽ в месяц за м²,"Иркутск, Горка, 5",52.366686459631346,104.15428016931152
"Аренда административного здания, 2249 м²",750000,333 ₽ в месяц за м²,"Иркутск, улица Розы Люксембург, 200/3",52.3635912645223,104.148263512849
"Свободного назначения, 1600 м²",450,450 ₽ в месяц за м²,"Иркутск, Горка, 8/15А",52.36905961433187,104.1563254768252
"Склад или производство, 1600 м² Ново Ленино",450,450 ₽ в месяц за м²,"Иркутск, Горка, 8/15А",52.369232980646686,104.15650142195123
"Склад или производство, 200 м² ул. Горка",500,500 ₽ в месяц за м²,"Иркутск, Горка, 8/15А",52.369203,104.156441
"Торговая площадь, 60 м²",90000,1 500 ₽ в месяц за м²,"Иркутский район, село Мамоны, посёлок Южный, Ангарская улица, 51",52.354646,104.133247
"Офис, 12.5 м²",590,7 080 ₽ в год за м²,"Иркутск, улица Розы Люксембург, 216А",52.366003,104.145311
Свободного назначения,80000,976 ₽ в месяц за м²,"Иркутский муниципальный округ, деревня Новолисиха, микрорайон Парковый, микрорайон Хрустальный Парк, Финский квартал, 38",52.225994388717695,104.44545806261749
"Производство, 10000 м²",1,1 ₽ в месяц за м²,"Иркутск, улица Розы Люксембург, 222Б/1",52.366426,104.133894
Холодный склад ответхранение аренда,150,150 ₽ в месяц за м²,"Иркутск, улица Розы Люксембург, 222Б/1",52.366404,104.133822
Производство или склад в Иркутске,1,1 ₽ в месяц за м²,"Иркутск, улица Розы Люксембург, 222Б/1",52.36641719676497,104.13379689868061
"Свободного назначения, 270 м²",900,3 ₽ в месяц за м²,"Иркутский муниципальный округ, деревня Карлук, Трактовая улица, 25",52.4101944,104.3192978
"Складское помещение, 1300 кв.м",150,150 ₽ в месяц за м²,"Иркутская обл., пос. Первомайский, Озёрная ул., 17А",52.262461,104.485189
"Свободного назначения, 500 м²",150000,300 ₽ в месяц за м²,"Иркутск, улица Подсобное Хозяйство, 4/1",52.383525,104.138394
"Производство, 80 м²",50000,625 ₽ в месяц за м²,"Иркутский район, село Мамоны, Смежный переулок, 10",52.358084102210306,104.10213686899053
Склад 700 м2,200,200 ₽ в месяц за м²,"Иркутский муниципальный округ, деревня Столбова, Дорожная улица, 4",52.426083600323494,104.23155314394904
"Производство, склад 300 м²",40000,133 ₽ в месяц за м²,"Иркутский район, Уриковское муниципальное образование, деревня Столбова, Центральная улица, 2",52.42845908968761,104.21915065680483
Свободного назначения,1500,1 500 ₽ в месяц за м²,"Иркутский муниципальный округ, село Урик, Дорожная улица, 1",52.46021652,104.2203827
"Общепит, 96.5 м²",354807,306 ₽ в месяц за м²,"Иркутский район, Байкальский тракт, 48-й километр, 2",51.98741883004237,104.68060739738887
"Сдам помещение свободного назначения, 111 м²",350,350 ₽ в месяц за м²,"Иркутская обл., рп. Большая Речка, ул. Труда, 16А",51.949773,104.736142
